"Time Stamp",ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
8712185,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8721995,0000000F,false,Rx,0,8,00,CC,07,00,86,4B,4C,4C
8761988,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8771999,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
8812101,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8822147,0000000F,false,Rx,0,8,00,CC,07,00,86,4B,4C,4C
8861999,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8872096,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
8912159,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8922005,0000000F,false,Rx,0,8,00,CC,07,00,87,4B,4C,4C
8962008,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
8972023,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
9012091,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
9022081,0000000F,false,Rx,0,8,00,CC,07,00,87,4B,4C,4C
9062016,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
9072031,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
9112139,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
9122058,0000000F,false,Rx,0,8,00,CC,07,00,87,4B,4C,4C
9162026,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
9172037,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
9212173,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
9222160,0000000F,false,Rx,0,8,00,CC,07,00,88,4B,4C,4C
9262033,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
9272043,0000001C,false,Rx,0,4,FE,FC,01,F8,00,00,00,00
9312155,0000003D,false,Rx,0,0,00,00,00,00,00,00,00,00
