name,type,start_time,duration,"protected_id","data","index","checksum"
"LIN","data_or_checksum",1.273965625,0.000494562,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",1.310052375,0.000777063,,,,
"LIN","header_sync",1.310937875,0.000494562,,,,
"LIN","header_pid",1.311458812,0.000494563,0x000000000000003D,,,
"LIN","header_break",1.320006812,0.000777063,,,,
"LIN","header_sync",1.320892313,0.000494562,,,,
"LIN","header_pid",1.32141325,0.000494562,0x000000000000000F,,,
"LIN","data",1.322035875,0.000494563,,0x0000000000000000,0x0000000000000000,
"LIN","data",1.322663563,0.000494562,,0x00000000000000CC,0x0000000000000001,
"LIN","data",1.323238813,0.000494563,,0x0000000000000007,0x0000000000000002,
"LIN","data",1.323814063,0.000494563,,0x0000000000000000,0x0000000000000003,
"LIN","data",1.324389438,0.000494563,,0x0000000000000085,0x0000000000000004,
"LIN","data",1.325017063,0.000494563,,0x000000000000004B,0x0000000000000005,
"LIN","data",1.32564475,0.000494563,,0x000000000000004C,0x0000000000000006,
"LIN","data",1.326272375,0.000494563,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",1.326847813,0.000494562,,,,0x00000000000000F2
"LIN","header_break",1.359941188,0.000806938,,,,
"LIN","header_sync",1.36082675,0.000494563,,,,
"LIN","header_pid",1.361347625,0.000494562,0x000000000000003D,,,
"LIN","header_break",1.370007187,0.000777,,,,
"LIN","header_sync",1.370892688,0.000494563,,,,
"LIN","header_pid",1.371413625,0.000494563,0x000000000000001C,,,
"LIN","data",1.371943062,0.000494563,,0x00000000000000FE,0x0000000000000000,
"LIN","data",1.372462,0.000494563,,0x00000000000000FC,0x0000000000000001,
"LIN","data",1.372982938,0.000494563,,0x0000000000000001,0x0000000000000002,
"LIN","data",1.373503813,0.000494562,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",1.37402475,0.000494562,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",1.410023812,0.000777063,,,,
"LIN","header_sync",1.410909313,0.000494562,,,,
"LIN","header_pid",1.41143025,0.000494563,0x000000000000003D,,,
"LIN","header_break",1.419981563,0.000777062,,,,
"LIN","header_sync",1.420867125,0.000494563,,,,
"LIN","header_pid",1.421388,0.000494562,0x000000000000000F,,,
"LIN","data",1.422042125,0.000494563,,0x0000000000000000,0x0000000000000000,
"LIN","data",1.422617438,0.000494562,,0x00000000000000CC,0x0000000000000001,
